schema_version,protocol_id,analysis_id,claim_boundary,diagnostic_only,v1_2_label,formal_eligible,threshold_freeze_eligible,source_dataset,source_order,sample_id,family,mutation_class,control_type,source_descriptor,model,baseline,source_pose_sha256,v1_2_metrics_row_sha256,legacy_occlusion_relpath,legacy_occlusion_sha256,legacy_classification_relpath,legacy_classification_sha256,legacy_hotspot_overlap_count,v1_2_hotspot_overlap_count,hotspot_overlap_delta,legacy_inclusive_total_atom_contacts,v1_2_atom_only_total_atom_contacts,delta_total_atom_contacts,ratio_new_over_old_total_atom_contacts,percent_change_total_atom_contacts,legacy_inclusive_total_residue_pairs,v1_2_atom_only_total_residue_pairs,delta_total_residue_pairs,ratio_new_over_old_total_residue_pairs,percent_change_total_residue_pairs,legacy_inclusive_cdr3_atom_contacts,v1_2_atom_only_cdr3_atom_contacts,delta_cdr3_atom_contacts,ratio_new_over_old_cdr3_atom_contacts,percent_change_cdr3_atom_contacts,legacy_inclusive_cdr3_residue_pairs,v1_2_atom_only_cdr3_residue_pairs,delta_cdr3_residue_pairs,ratio_new_over_old_cdr3_residue_pairs,percent_change_cdr3_residue_pairs,legacy_inclusive_cdr3_atom_fraction,v1_2_atom_only_cdr3_atom_fraction,delta_cdr3_atom_fraction,ratio_new_over_old_cdr3_atom_fraction,percent_change_cdr3_atom_fraction,legacy_inclusive_cdr3_residue_pair_fraction,v1_2_atom_only_cdr3_residue_pair_fraction,delta_cdr3_residue_pair_fraction,ratio_new_over_old_cdr3_residue_pair_fraction,percent_change_cdr3_residue_pair_fraction,reference_protein_atom_heavy_atom_count,reference_excluded_hetatm_heavy_atom_count,reference_excluded_hoh_heavy_atom_count,reference_excluded_edo_heavy_atom_count,legacy_v1_1_class,v1_2_metrics_old_rule_diagnostic_class,old_rule_diagnostic_transition,old_rule_class_changed,delta_row_sha256
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_2_model_3,9e6y,43f2c6a2f1bd031cea69076e474d6e983e51a9f51058db7363bf5e361a3d79b2,e00511fe60af3cff6d5dd217f5655828bfda01176b3745457f09d5b7d3fb0c47,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,7dc967dcbd42ab1cd593f8fc85d8d40983c432bb01af89bd84ef613f883c9a79,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_9e6y_blocker_classification.csv,df1a8d72f797da9da5e65a37c3b6d6e8aca81d38a0a310cc1e5a9926e0d1b4c7,9,9,0,8323,7686,-637,0.92346509671993271,-7.653490328006729,724,579,-145,0.79972375690607733,-20.027624309392266,1431,1392,-39,0.97274633123689724,-2.7253668763102756,116,103,-13,0.88793103448275867,-11.206896551724132,0.17193319716448396,0.18110850897736144,0.0091753118128774791,1.0533655626964216,5.3365562696421565,0.16022099447513813,0.17789291882556132,0.017671924350423196,1.1102971830147104,11.029718301471036,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,4dae18bdf197a91162625e1953136a9a0111833fdaa701e0158244059e51c041
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_3_model_1,8x6b,76b1428a279443689b54cb13e229e1c1ede11800ff3ae8ec8764528f8d7ce60b,a0030183e9f0b6c601a390b66e8d6be686fd6135d74740ba8731aea27cefa2bf,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,74ee66e614076768478b3b20344d1c2556342c4201804937641b65badce77091,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_8x6b_blocker_classification.csv,b0514036576ac93f817d16040bdcf0c2f4a3a1b2d643cac7982d9c0a722974df,14,14,0,10663,10087,-576,0.94598143111694644,-5.4018568883053568,898,722,-176,0.80400890868596886,-19.599109131403115,1719,1667,-52,0.96974985456660845,-3.0250145433391551,142,128,-14,0.90140845070422537,-9.8591549295774623,0.16121166651036295,0.16526221869733321,0.0040505521869702577,1.0251256765384897,2.5125676538489738,0.15812917594654788,0.17728531855955679,0.019156142613008909,1.1211423666653662,12.114236666536616,963,58,58,0,BLOCKER_LIKE_A,BLOCKER_LIKE_A,BLOCKER_LIKE_A->BLOCKER_LIKE_A,false,ff5ed9946d916c9bbbc9a6e130c101a39131ea30e421cb33148306cedd7aa83a
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_3_model_1,9e6y,a8f3a10f9cea5919d633d740aca22a6fb00bed802abd90f6fb4a0b9aa9075af6,3bb493dc083a889d35eb0a67ac55c9067dfa82d32e79879efcd7a59d16192e1d,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,7dc967dcbd42ab1cd593f8fc85d8d40983c432bb01af89bd84ef613f883c9a79,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_9e6y_blocker_classification.csv,df1a8d72f797da9da5e65a37c3b6d6e8aca81d38a0a310cc1e5a9926e0d1b4c7,9,9,0,10942,10175,-767,0.92990312557119359,-7.0096874428806411,941,735,-206,0.7810839532412327,-21.891604675876732,1675,1559,-116,0.93074626865671639,-6.9253731343283604,159,126,-33,0.79245283018867929,-20.75471698113207,0.15307987570828002,0.15321867321867322,0.00013879751039319599,1.0009066999156551,0.090669991565506258,0.1689691817215728,0.17142857142857143,0.0024593897069986326,1.01455525606469,1.4555256064689992,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,bbaa4307676bf0f09dc4b6ade0abfcb3002659a9af8dca1d7c51413e73da8c54
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_4_model_1,8x6b,c62e9d72f6a6522b6f4a24f40cee0b9eb002bcb92b54e755bb38d276b4acaed2,2d293fa6b52d44b65256d98b96aca2b97992a3b69f382e62cbf48285d7882423,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,74ee66e614076768478b3b20344d1c2556342c4201804937641b65badce77091,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_8x6b_blocker_classification.csv,b0514036576ac93f817d16040bdcf0c2f4a3a1b2d643cac7982d9c0a722974df,10,10,0,4945,4676,-269,0.94560161779575325,-5.4398382204246758,446,359,-87,0.80493273542600896,-19.506726457399104,1587,1513,-74,0.95337114051669813,-4.662885948330187,145,118,-27,0.81379310344827582,-18.620689655172416,0.32093023255813952,0.32356715141146281,0.002636918853323289,1.0082164862820944,0.82164862820943707,0.32511210762331838,0.32869080779944287,0.0035787001761244941,1.0110075881279414,1.1007588127941448,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,c6e49efcbef72960d48f802b83dd8cef9bac2538d7cb7c3f3b09176a61da4a83
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_4_model_1,9e6y,f7aa28bbf36c42b4a282a6193df6cd6cddaa3ff8bf7d1ea00364bc1051d92d30,04e4365a04fd20ba3e3bd715410d286d7a8ba4db7218ed2c28b072c3d6378298,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,7dc967dcbd42ab1cd593f8fc85d8d40983c432bb01af89bd84ef613f883c9a79,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_9e6y_blocker_classification.csv,df1a8d72f797da9da5e65a37c3b6d6e8aca81d38a0a310cc1e5a9926e0d1b4c7,8,8,0,5259,4775,-484,0.90796729416238831,-9.203270583761169,478,363,-115,0.7594142259414226,-24.05857740585774,1680,1540,-140,0.91666666666666663,-8.3333333333333375,144,118,-26,0.81944444444444442,-18.055555555555557,0.31945236737022248,0.32251308900523562,0.0030607216350131417,1.0095811518324609,0.9581151832460888,0.30125523012552302,0.32506887052341599,0.023813640397892966,1.0790480563207836,7.90480563207836,1002,84,60,24,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E->EVIDENCE_INFERENCE_ONLY_E,false,88ca267f0881c1027aba71cec5b808b6790dafa4b70187cbd11f6294bfbeffac
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_5_model_1,8x6b,aef36721d78093f10de61cd98382a9b52a4ef36850aa03398a13daf3c4599d1f,8b3052470485eca6d4d07591b84280b34e6cb45c29d02467fdd57cd1e9fd980a,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,74ee66e614076768478b3b20344d1c2556342c4201804937641b65badce77091,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_8x6b_blocker_classification.csv,b0514036576ac93f817d16040bdcf0c2f4a3a1b2d643cac7982d9c0a722974df,13,13,0,11828,11353,-475,0.95984105512343587,-4.0158944876564124,970,815,-155,0.84020618556701032,-15.979381443298967,1950,1921,-29,0.98512820512820509,-1.4871794871794908,157,144,-13,0.91719745222929938,-8.2802547770700627,0.16486303686168413,0.16920637716903023,0.0043433403073460941,1.0263451431565587,2.634514315655867,0.16185567010309279,0.17668711656441718,0.014831446461324393,1.0916337774999023,9.1633777499902322,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,999c1dd04decff166cf9aae522a5e1e88642236591882559a71c14dc6d226d82
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_5_model_1,9e6y,23beb68fe584520c0e31da22987961fc7efc79aef68f8bf12d63ab9b92803511,3fcec81e4771b5e7d24c0f10af86ab1e07ab3b376cc980aee37500981bbedf0b,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,7dc967dcbd42ab1cd593f8fc85d8d40983c432bb01af89bd84ef613f883c9a79,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_9e6y_blocker_classification.csv,df1a8d72f797da9da5e65a37c3b6d6e8aca81d38a0a310cc1e5a9926e0d1b4c7,9,9,0,12327,11615,-712,0.94224061004299509,-5.775938995700491,1005,817,-188,0.81293532338308461,-18.706467661691541,1978,1947,-31,0.98432760364004046,-1.567239635995954,150,139,-11,0.92666666666666664,-7.3333333333333357,0.16046077715583679,0.16762806715454154,0.0071672899987047511,1.0446669281162959,4.4666928116295912,0.14925373134328357,0.1701346389228886,0.020880907579605035,1.1399020807833538,13.990208078335375,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,9aa9c89d8db58e619d019ee1a3cee433ff1e3642ef9c2b376ad2a231fe9bc865
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_6_model_1,8x6b,3be55ee4749a72ae18676a68fdbfd0e2b2245694bc326bdd626ffb26a0b8e58f,f4a7be11202966868a440c108d5f257d814c51d66ebaf2a85c891b04d9c881fb,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,74ee66e614076768478b3b20344d1c2556342c4201804937641b65badce77091,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_8x6b_blocker_classification.csv,b0514036576ac93f817d16040bdcf0c2f4a3a1b2d643cac7982d9c0a722974df,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,963,58,58,0,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E->EVIDENCE_INFERENCE_ONLY_E,false,04862dee817ee3e87bdeb48fe18ad611e03bbb7f48a42f8768bab36d06751fe1
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,28,mut_28_30H2_cdr3_cons_T101S,30,single_conservative_cdr3,mutant,single_conservative_cdr3,cluster_6_model_1,9e6y,525721cdd20250f20edce7cf498348254e65d5655491ba6d01a96a7848b83100,332c546a4259fa1f9f5edd21689ca401d53f31a2a2d45999ce5ab9a35a45365e,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,7dc967dcbd42ab1cd593f8fc85d8d40983c432bb01af89bd84ef613f883c9a79,docking/calibration/mutant_validation_panel/workdirs/mut_28_30H2_cdr3_cons_T101S/reports/mut_28_30H2_cdr3_cons_T101S_9e6y_blocker_classification.csv,df1a8d72f797da9da5e65a37c3b6d6e8aca81d38a0a310cc1e5a9926e0d1b4c7,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1002,84,60,24,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E->EVIDENCE_INFERENCE_ONLY_E,false,cd3a0954f52652c08919f7606ca997125641b35328f161fd5fa689a1ef9b88a1
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,29,mut_29_30H2_cdr3_arom_W100A,30,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_1,8x6b,85ef90537050f744a398e8b416f0a398c374e478b21971de9c86b6851e9ca293,a38e062870079e93a4fe9a2d7bd83c5159cf1b269076bd4af34ea9fc4c921ef8,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,20f76e2a3d19c8407c677e98f62e422256e27aaabef3dc49c59d51aec50c5584,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/mut_29_30H2_cdr3_arom_W100A_8x6b_blocker_classification.csv,a34d6e1eabb6145c92d8752c46b036f9aa399e11f9fcafe1c1f97a3eb0a0dc20,10,10,0,3708,3528,-180,0.95145631067961167,-4.8543689320388328,344,287,-57,0.83430232558139539,-16.56976744186046,1542,1451,-91,0.94098573281452658,-5.9014267185473424,150,121,-29,0.80666666666666664,-19.333333333333336,0.41585760517799353,0.41128117913832202,-0.0045764260396715106,0.9889952089785331,-1.1004791021466898,0.43604651162790697,0.42160278745644597,-0.014443724171461003,0.96687572590011606,-3.3124274099883944,963,58,58,0,BLOCKER_PLAUSIBLE_B,EVIDENCE_INFERENCE_ONLY_E,BLOCKER_PLAUSIBLE_B->EVIDENCE_INFERENCE_ONLY_E,true,7edde6949e48b46ef5c27d28babe90adb5fd2de1414e56855dd1e72315e1ea1b
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,29,mut_29_30H2_cdr3_arom_W100A,30,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_1,9e6y,6a89d57e2548928fe082dc7df21c1b3b61cd22b0332b5f93bd200dd6e0af4773,f2141b6bbc8e7c28d7eb2da7800ea360f1c2b94ba89c841aa922c8588057c9c9,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,0c8abb3c21602afd43d07a088b1135f470a91be0e48c3068e211d9c644d7f607,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/mut_29_30H2_cdr3_arom_W100A_9e6y_blocker_classification.csv,a2325e83def86bf8b04d9a4e69f0d65d7186e2a595b9f74650884b86f04e51b3,9,9,0,3904,3587,-317,0.91880122950819676,-8.1198770491803245,371,296,-75,0.7978436657681941,-20.215633423180591,1589,1480,-109,0.93140339836375075,-6.859660163624925,145,123,-22,0.84827586206896555,-15.172413793103445,0.40701844262295084,0.41260105938109842,0.005582616758147585,1.0137158815757132,1.371588157571324,0.39083557951482478,0.41554054054054052,0.024704961025715733,1.063210624417521,6.3210624417521011,1002,84,60,24,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E->EVIDENCE_INFERENCE_ONLY_E,false,30d0bafd551e0be3d35fc03eddaebd54c0c21ccaeb274ba2770cce333e9ed201
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,29,mut_29_30H2_cdr3_arom_W100A,30,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_2_model_1,8x6b,89dff442e2165e47e0ab3f1fa7cb0ca62007f6a6472d063f986397dbd16c3b44,ff607640a7dff60807d9008983638a0046670cf0268c1d0734f6d89d7ccc18c0,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,20f76e2a3d19c8407c677e98f62e422256e27aaabef3dc49c59d51aec50c5584,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/mut_29_30H2_cdr3_arom_W100A_8x6b_blocker_classification.csv,a34d6e1eabb6145c92d8752c46b036f9aa399e11f9fcafe1c1f97a3eb0a0dc20,16,16,0,8043,7673,-370,0.95399726470222557,-4.6002735297774429,717,602,-115,0.83960948396094837,-16.039051603905165,558,548,-10,0.98207885304659504,-1.7921146953404965,57,52,-5,0.91228070175438591,-8.7719298245614077,0.069377098097724729,0.071419262348494716,0.0020421642507699872,1.0294357115930879,2.9435711593087888,0.079497907949790794,0.086378737541528236,0.0068808295917374418,1.0865535932855395,8.6553593285539456,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,2f2005f28619150f1c31a07c84fbdb5328f792a0a94d6de88660788a743e1045
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,29,mut_29_30H2_cdr3_arom_W100A,30,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_2_model_1,9e6y,76f8305db0db8a0ef49d77f73e1b8f8398baabdff52a122ee3fab7e4ba771e8d,e3c30a9692ba20b549c20af1c5c264d499f1d0702d75a54fbca780f5099a8586,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,0c8abb3c21602afd43d07a088b1135f470a91be0e48c3068e211d9c644d7f607,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/mut_29_30H2_cdr3_arom_W100A_9e6y_blocker_classification.csv,a2325e83def86bf8b04d9a4e69f0d65d7186e2a595b9f74650884b86f04e51b3,10,10,0,8107,7541,-566,0.93018379178487731,-6.9816208215122693,713,575,-138,0.80645161290322576,-19.354838709677423,535,437,-98,0.81682242990654208,-18.31775700934579,68,44,-24,0.6470588235294118,-35.294117647058819,0.065992352288146053,0.057949874022012994,-0.0080424782661330588,0.87813014709618564,-12.186985290381436,0.095371669004207571,0.076521739130434779,-0.018849929873772792,0.8023529411764706,-19.764705882352938,1002,84,60,24,BLOCKER_PLAUSIBLE_B,EVIDENCE_INFERENCE_ONLY_E,BLOCKER_PLAUSIBLE_B->EVIDENCE_INFERENCE_ONLY_E,true,e7597ffc9d6d33eb5c6100ad1adbe0ece2cab4235a1eaf3a7de0340a1fc7b1c7
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,29,mut_29_30H2_cdr3_arom_W100A,30,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_3_model_1,8x6b,d8f0a6373850ce241536542eec1092101d5035bbdfc1feb683e0aed6d42ab5f5,b5c4bcc693c32ffb568868f3efe05ece24e524b8160929fd8350fb84354cf7ae,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,20f76e2a3d19c8407c677e98f62e422256e27aaabef3dc49c59d51aec50c5584,docking/calibration/mutant_validation_panel/workdirs/mut_29_30H2_cdr3_arom_W100A/reports/mut_29_30H2_cdr3_arom_W100A_8x6b_blocker_classification.csv,a34d6e1eabb6145c92d8752c46b036f9aa399e11f9fcafe1c1f97a3eb0a0dc20,10,10,0,5739,5468,-271,0.95277922983098096,-4.7220770169019044,499,414,-85,0.8296593186372746,-17.034068136272541,909,891,-18,0.98019801980198018,-1.980198019801982,78,69,-9,0.88461538461538458,-11.538461538461542,0.15838996340825928,0.16294806144842722,0.004558098040167935,1.0287776948872649,2.8777694887264893,0.15631262525050099,0.16666666666666666,0.010354041416165666,1.0662393162393162,6.6239316239316226,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,96c785407a500dc06b4d8d205cbf82207c7a3114a7375434e8bda6d6d2f9b318
